Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,nor_GR,nor_ILD_log10,nor_DeltaPHI,nor_PHIND,nor_PE,nor_NMM_M,nor_RELPOS,miss
2,B1 SH,SHANKLE,2850.5,76.44,0.597,-19.9,49.715,1.8,1,0.02,0.37975053866560343,-0.24761546084884586,-4.607707363491478,5.119742876589514,-2.1484205568928028,-1.0375820818501909,-1.750993076486336,0
1,B1 SH,SHRIMPLIN,2850.5,91.17,0.47,2.2,20.3,3.1,1,0.462,0.865907146990164,-0.7502413995293888,-0.4175869683819802,0.9953657172070884,-0.6975496358034763,-1.0375820818501909,-0.20882593583336728,0
6,A1 LM,NEWBY,2850.5,28.2,0.336,8.2,11.2,3.7,2,0.927,-1.2123876002058693,-1.2805711301057097,0.7200022791590599,-0.28057622229248924,-0.02791690299301781,0.9637791722625207,1.413589721188421,0
1,B1 SH,SHRIMPLIN,2851.0,83.62,0.435,5.1,17.16,2.8,1,0.436,0.6167230062671206,-0.8887603590082785,0.13224783459618916,0.5550956413797616,-1.0323660022087058,-1.0375820818501909,-0.29954164998942434,0
6,A1 LM,NEWBY,2851.0,28.35,0.352,8.8,12.1,3.7,2,0.915,-1.2074369219133585,-1.2172481772010744,0.8337612039131642,-0.15438416234198152,-0.02791690299301781,0.9637791722625207,1.3717209300394717,0
1,B1 SH,SHRIMPLIN,2851.5,85.0,0.401,8.3,15.87,2.8,1,0.41,0.6622692465582197,-1.0233216339306286,0.7389620999514108,0.3742203554507005,-1.0323660022087058,-1.0375820818501909,-0.3902573641454814,0
6,A1 LM,NEWBY,2851.5,31.71,0.377,9.0,12.8,3.6,2,0.902,-1.0965417281611167,-1.1183060632875816,0.8716808454978654,-0.05623478238047542,-0.13952235846142763,0.9637791722625207,1.326363072961443,0
1,B1 SH,SHRIMPLIN,2852.0,77.7,0.371,7.5,16.85,2.9,1,0.385,0.42133623632269435,-1.1420521706268199,0.5872835336126053,0.5116294873968091,-0.920760546740296,-1.0375820818501909,-0.47748401237245913,0
6,A1 LM,NEWBY,2852.0,35.52,0.405,9.1,12.75,3.3,2,0.89,-0.9707944995313423,-1.0074908957044697,0.890640666290216,-0.06324545237772594,-0.4743387248666571,0.9637791722625207,1.2844942818124938,0
7,B1 LM,SHANKLE,2852.5,39.3,0.803,-7.5,16.885,3.6,2,0.769,-0.8460374065600703,0.5676675577983343,-2.2566895852399953,0.5165369563948845,-0.13952235846142763,0.9637791722625207,0.8623173043939208,0
1,B1 SH,SHRIMPLIN,2852.5,74.29,0.334,6.1,17.3,2.9,1,0.359,0.3087908164729489,-1.288486499218789,0.32184604251969584,0.5747255173720629,-0.920760546740296,-1.0375820818501909,-0.5681997265285162,0
6,A1 LM,NEWBY,2852.5,39.11,0.431,9.3,12.55,3.2,2,0.878,-0.8523082657305839,-0.9045910972344374,0.9285603078749175,-0.09128813236672755,-0.5859441803350665,0.9637791722625207,1.2426254906635443,0
1,B1 SH,SHRIMPLIN,2853.0,70.21,0.307,5.4,17.57,2.9,1,0.333,0.1741323669166548,-1.3953439822453613,0.1891272969732413,0.6125831353572151,-0.920760546740296,-1.0375820818501909,-0.6589154406845731,0
4,A1 LM,NEWBY,2853.0,44.57,0.458,10.4,12.4,3.2,2,0.866,-0.6721035758831908,-0.7977336142078651,1.1371183365907749,-0.11232014235847887,-0.5859441803350665,0.9637791722625207,1.2007566995145948,0
7,B1 LM,SHANKLE,2853.0,28.1,0.88,-2.4,10.105,3.6,2,0.692,-1.2156880524008766,0.8724092686518917,-1.289738724830111,-0.4341098952322734,-0.13952235846142763,0.9637791722625207,0.5936592278548288,0
1,B1 SH,SHRIMPLIN,2853.5,76.38,0.297,4.7,17.195,3.0,1,0.308,0.37777026734859903,-1.4349208278107584,0.05640855142678657,0.5600031103778369,-0.8091550912718861,-1.0375820818501909,-0.746142088911551,0
1,A1 SH,NOLAN,2853.5,106.813,0.533,9.339,15.222,3.5,1,1.0,1.3821968838551402,-0.500907272467387,0.9359546379839342,0.28336207228633503,-0.25112781392983746,-1.0375820818501909,1.6682915340111963,0
4,A1 LM,NEWBY,2853.5,54.42,0.49,11.1,12.35,3.1,2,0.854,-0.3470090346749817,-0.6710877083985946,1.2698370821372293,-0.1193308123557294,-0.6975496358034763,0.9637791722625207,1.1588879083656454,0
7,B1 LM,SHANKLE,2853.5,28.38,1.002,-4.3,7.285,3.9,2,0.615,-1.2064467862548565,1.355246784549736,-1.649975319884774,-0.8295116830771975,0.19529400794380136,0.9637791722625207,0.32500115131573715,0
1,B1 SH,SHRIMPLIN,2854.0,76.28,0.301,4.4,16.415,3.0,1,0.282,0.374469815153592,-1.4190900895845995,-0.000470910950265403,0.45063665842073014,-0.8091550912718861,-1.0375820818501909,-0.836857803067608,0
4,A1 LM,NEWBY,2854.0,61.72,0.53,10.9,13.15,3.1,2,0.841,-0.10607602443945624,-0.5127803261370061,1.2319174405525282,-0.0071600923997224885,-0.6975496358034763,0.9637791722625207,1.113530051287617,0
2,A1 SH,NOLAN,2854.0,100.938,0.542,8.857,15.313,3.416,1,0.977,1.1882953173984672,-0.4652881114585296,0.8445683017648038,0.29612149168133095,-0.3448763965233017,-1.0375820818501909,1.5880430176423765,0
7,B1 LM,SHANKLE,2854.0,27.36,1.161,-3.0,5.12,3.9,2,0.538,-1.2401113986439298,1.9845186290395498,-1.403497649584215,-1.1330736939581407,0.19529400794380136,0.9637791722625207,0.05634307477664547,0
4,A1 LM,NEWBY,2854.5,66.81,0.577,11.9,13.55,3.1,2,0.829,0.06191699228641031,-0.3267691519796401,1.421515648476035,0.048925267578280966,-0.6975496358034763,0.9637791722625207,1.0716612601386675,0
1,B1 SH,SHRIMPLIN,2854.5,69.04,0.314,4.1,14.19,3.2,1,0.256,0.13551707623507098,-1.3676401903495832,-0.05735037332731755,0.13866184354308625,-0.5859441803350665,-1.0375820818501909,-0.9275735172236649,0
2,A1 SH,NOLAN,2854.5,94.375,0.553,7.097,14.583,3.195,1,0.955,0.9716866398401447,-0.42175358133659274,0.5108754558194322,0.1937657097214747,-0.5915244531084873,-1.0375820818501909,1.511283567202636,0
7,B1 LM,SHANKLE,2854.5,30.42,1.291,0.2,4.05,3.8,2,0.462,-1.1391175614767095,2.4990176213897115,-0.7967833842289936,-1.2831020318992998,0.08368855247539152,0.9637791722625207,-0.20882593583336728,0
2,A1 SH,NOLAN,2855.0,89.813,0.554,7.081,14.11,2.963,1,0.932,0.8211200107039164,-0.417795896780053,0.5078418844926561,0.12744477154748554,-0.8504491097951976,-1.0375820818501909,1.4310350508338165,0
5,B1 LM,SHANKLE,2855.0,32.31,1.311,2.5,3.865,4.0,2,0.385,-1.0767390149910734,2.5781713125205057,-0.36070750600492824,-1.3090415108891265,0.3068994634122112,0.9637791722625207,-0.47748401237245913,0
3,A1 LM,NEWBY,2855.0,74.17,0.628,11.8,13.5,3.2,2,0.817,0.3048302738389402,-0.1249272395961148,1.4025558276836843,0.041914597581030444,-0.5859441803350665,0.9637791722625207,1.0297924689897182,0
1,B1 SH,SHRIMPLIN,2855.0,78.11,0.338,5.8,13.25,3.4,1,0.231,0.43486809032222373,-1.2726557609926301,0.2649665801426439,0.0068612475947783125,-0.3627332693982473,-1.0375820818501909,-1.0148001654506429,0
2,A1 SH,NOLAN,2855.5,91.563,0.56,6.733,13.189,2.979,1,0.909,0.8788779241165423,-0.39404978944081476,0.4418617081352756,-0.0016917698018671986,-0.8325922369202521,-1.0375820818501909,1.350786534464997,0
5,B1 LM,SHANKLE,2855.5,33.19,1.213,1.7,4.915,4.4,2,0.308,-1.04769503567501,2.190318225979615,-0.5123860723437336,-1.1618174409468678,0.7533212852858505,0.9637791722625207,-0.746142088911551,0
3,A1 LM,NEWBY,2855.5,82.18,0.679,9.2,12.5,3.5,2,0.805,0.569196494659017,0.07691467278741049,0.9096004870825666,-0.09829880236397807,-0.25112781392983746,0.9637791722625207,0.9879236778407691,0
2,B1 SH,SHRIMPLIN,2855.5,84.18,0.377,6.8,15.72,3.8,1,0.205,0.635205538559161,-1.1183060632875816,0.4545647880661506,0.35318834545894945,0.08368855247539152,-1.0375820818501909,-1.1055158796067,0
5,B1 LM,SHANKLE,2856.0,37.18,1.051,1.6,5.02,4.8,2,0.231,-0.9160069930942228,1.5491733278201816,-0.5313458931360843,-1.1470950339526418,1.1997431071594888,0.9637791722625207,-1.0148001654506429,0
2,B1 SH,SHRIMPLIN,2856.0,85.85,0.428,6.6,20.045,3.5,1,0.179,0.6903230902157808,-0.9164641509040565,0.41664514648144924,0.9596113002211114,-0.25112781392983746,-1.0375820818501909,-1.1962315937627568,0
3,A1 LM,NEWBY,2856.0,85.67,0.725,5.8,9.4,3.6,2,0.793,0.6843822762647681,0.2589681623882368,0.2649665801426439,-0.5329603421935044,-0.13952235846142763,0.9637791722625207,0.9460548866918197,0
2,A1 SH,NOLAN,2856.0,87.188,0.567,6.578,12.806,3.16,1,0.886,0.7344831405849773,-0.3663459975450372,0.4124739859071322,-0.05539350198080559,-0.6305863625224304,-1.0375820818501909,1.2705380180961772,0
2,B1 SH,SHRIMPLIN,2856.5,89.6,0.47,4.4,20.455,3.3,1,0.154,0.8140900475285507,-0.7502413995293888,-0.000470910950265403,1.0170987941985643,-0.4743387248666571,-1.0375820818501909,-1.2834582419897345,0
2,A1 SH,NOLAN,2856.5,84.188,0.569,5.569,12.253,3.223,1,0.864,0.6354695747347614,-0.35843062843195783,0.22116939411231387,-0.13293151215039517,-0.5602749255773326,-1.0375820818501909,1.1937785676564368,0
3,A1 LM,NEWBY,2856.5,87.06,0.761,1.6,6.3,3.8,2,0.78,0.7302585617753682,0.4014448064236664,-0.5313458931360843,-0.9676218820230309,0.08368855247539152,0.9637791722625207,0.9006970296137912,0
5,B1 LM,SHANKLE,2856.5,37.32,0.888,1.4,5.46,3.3,2,0.154,-0.9113863600212128,0.9040707451042094,-0.5692655347207856,-1.085401137976838,-0.4743387248666571,0.9637791722625207,-1.2834582419897345,0
2,A1 SH,NOLAN,2857.0,84.625,0.567,4.861,12.229,3.361,1,0.841,0.6498925508269427,-0.3663459975450372,0.08693386290247107,-0.1362966337490755,-0.4062593970309268,-1.0375820818501909,1.113530051287617,0
3,A1 LM,NEWBY,2857.0,84.2,0.792,-1.2,4.6,3.8,2,0.768,0.6358656289981622,0.5241330276763975,-1.0622208753219031,-1.2059846619295453,0.08368855247539152,0.9637791722625207,0.8588282384648418,0
5,B1 LM,SHANKLE,2857.0,39.77,0.781,-2.5,13.875,2.4,2,0.077,-0.8305252812435363,0.48059849755446066,-1.3086985456224618,0.09449462256040864,-1.4787878240823447,0.9637791722625207,-1.5521163185288265,0
2,B1 SH,SHRIMPLIN,2857.0,80.61,0.509,3.6,16.78,3.1,1,0.128,0.5173793951974037,-0.59589170182434,-0.15214947728907083,0.5018145494006585,-0.6975496358034763,-1.0375820818501909,-1.3741739561457915,0
2,B2 SH,SHANKLE,2857.5,45.45,0.732,-15.7,31.775,1.8,1,1.0,-0.6430595965671274,0.28667195428401476,-3.81139489021275,2.604314481576061,-2.1484205568928028,-1.0375820818501909,1.6682915340111963,0
7,A1 LM,NEWBY,2857.5,83.45,0.823,-1.9,4.35,3.9,2,0.756,0.6111122375356083,0.6468212489291281,-1.1949396208683578,-1.2410380119157975,0.19529400794380136,0.9637791722625207,0.8169594473158923,0
2,A1 SH,NOLAN,2857.5,90.313,0.581,5.634,13.458,3.395,1,0.818,0.8376222716789523,-0.31093841375348125,0.23349327762734187,0.03602563478334011,-0.3683135421716677,-1.0375820818501909,1.0332815349187972,0
2,B1 SH,SHRIMPLIN,2857.5,79.36,0.539,7.5,11.78,3.3,1,0.103,0.47612374275981373,-0.4771611651281487,0.5872835336126053,-0.1992524503243843,-0.4743387248666571,-1.0375820818501909,-1.4614006043727696,0
2,A1 SH,NOLAN,2858.0,91.563,0.578,6.443,17.922,3.076,1,0.795,0.8788779241165423,-0.3228114674231004,0.3868782278374587,0.6619382521378582,-0.7243349451158947,-1.0375820818501909,0.9530330185499779,0
2,B1 SH,SHRIMPLIN,2858.0,83.05,0.548,8.1,14.545,3.7,1,0.077,0.5979104287555793,-0.44154200411929134,0.7010424583667093,0.18843760052356434,-0.02791690299301781,-1.0375820818501909,-1.5521163185288265,0
2,B2 SH,SHANKLE,2858.0,69.72,0.702,-19.0,38.6,1.5,1,0.971,0.1579601511611197,0.16794141758782344,-4.437068976360322,3.5612709362007444,-2.483236923298032,-1.0375820818501909,1.5671086220679018,0
7,A1 LM,NEWBY,2858.0,90.42,0.86,-1.3,5.75,3.9,2,0.744,0.8411537555276101,0.7932555775210974,-1.0811806961142536,-1.0447392519927856,0.19529400794380136,0.9637791722625207,0.775090656166943,0
2,B1 SH,SHRIMPLIN,2858.5,95.0,0.556,9.2,23.83,3.6,1,0.051,0.9923144660589397,-0.40988052766697364,0.9096004870825666,1.4903190190129683,-0.13952235846142763,-1.0375820818501909,-1.6428320326848835,0
5,A1 LM,NEWBY,2858.5,100.83,0.898,1.7,7.65,3.8,2,0.732,1.1847308290278593,0.9436475906696065,-0.5123860723437336,-0.7783337920972693,0.08368855247539152,0.9637791722625207,0.7332218650179935,0
2,A1 SH,NOLAN,2858.5,85.625,0.56,6.897,19.177,3.135,1,0.773,0.6828970727770147,-0.39404978944081476,0.4729558142347308,0.8379060690688437,-0.6584877263895332,-1.0375820818501909,0.8762735681102374,0
2,A1 SH,NOLAN,2859.0,74.188,0.533,4.634,17.827,3.002,1,0.75,0.3054243552340415,-0.500907272467387,0.043895069703835166,0.6486179791430825,-0.8069229821625181,-1.0375820818501909,0.7960250517414176,0
3,A1 LM,NEWBY,2859.0,108.34,0.93,4.9,9.65,3.9,2,0.72,1.4325947888729003,1.0702934964788773,0.09432819301148795,-0.49790699220725226,0.19529400794380136,0.9637791722625207,0.6913530738690441,0
4,B1 LM,SHRIMPLIN,2859.0,85.04,0.629,6.4,26.67,3.1,2,1.0,0.6635894274362228,-0.1209695550395751,0.378725504896748,1.8885250748567928,-0.6975496358034763,0.9637791722625207,1.6682915340111963,0
1,B2 SH,SHANKLE,2859.0,78.06,0.668,-13.9,28.955,2.4,1,0.912,0.4332178642247202,0.033380142665473664,-3.470118115950438,2.2089126937311367,-1.4787878240823447,-1.0375820818501909,1.3612537322522342,0
2,A1 SH,NOLAN,2859.5,65.875,0.499,3.571,13.226,3.16,1,0.727,0.031057764263092924,-0.6354685473897372,-0.1576478253188525,0.00349612599609823,-0.6305863625224304,-1.0375820818501909,0.7157765353725979,0
4,B1 LM,SHRIMPLIN,2859.5,46.18,0.668,4.3,16.61,3.1,2,0.944,-0.618966295543575,0.033380142665473664,-0.019430731742616173,0.4779782714100068,-0.6975496358034763,0.9637791722625207,1.4729038419827656,0
3,A1 LM,NEWBY,2859.5,107.75,0.946,6.5,9.85,3.9,2,0.707,1.4131221209223577,1.1336164493835121,0.3976853256890986,-0.4698643122182507,0.19529400794380136,0.9637791722625207,0.6459952167910156,0
1,B2 SH,SHANKLE,2859.5,78.18,0.643,-7.2,21.33,3.0,1,0.882,0.437178406858729,-0.06556197124801913,-2.199810122862943,1.139785519150447,-0.8091550912718861,-1.0375820818501909,1.2565817543798607,0
2,A1 SH,NOLAN,2860.0,63.625,0.467,2.563,13.013,2.773,1,0.705,-0.04320241012456906,-0.7621144531990077,-0.3487628189057473,-0.02636932819218872,-1.062499475185176,-1.0375820818501909,0.6390170849328574,0
3,A1 LM,NEWBY,2860.0,92.63,0.945,5.3,8.55,3.8,2,0.695,0.9140937490372689,1.1296587648269725,0.17016747618089054,-0.6521417321467616,0.08368855247539152,0.9637791722625207,0.6041264256420662,0
1,B2 SH,SHANKLE,2860.0,78.8,0.638,0.8,12.435,3.1,1,0.853,0.45764121046777334,-0.08535039403071769,-0.6830244594748897,-0.10741267336040355,-0.6975496358034763,-1.0375820818501909,1.1553988424365664,0
4,B1 LM,SHRIMPLIN,2860.0,34.53,0.703,4.9,8.22,3.5,2,0.889,-1.0034689762619136,0.17189910214436313,0.09432819301148795,-0.6984121541286145,-0.25112781392983746,0.9637791722625207,1.2810052158834146,0
1,B2 SH,SHANKLE,2860.5,73.13,0.667,2.6,9.145,3.3,1,0.824,0.2705055710108651,0.02942245810893395,-0.34174768521257753,-0.5687147591794817,-0.4743387248666571,-1.0375820818501909,1.054215930493272,0
3,A1 LM,NEWBY,2860.5,70.46,0.935,1.9,6.25,3.7,2,0.683,0.1823834974041728,1.0900819192615758,-0.4744664307590323,-0.9746325520202813,-0.02791690299301781,0.9637791722625207,0.5622576344931172,0
2,A1 SH,NOLAN,2860.5,65.375,0.46,3.922,13.46,2.541,1,0.682,0.01455550328805693,-0.7898182450947857,-0.09109885433770165,0.03630606158323022,-1.321424131871887,-1.0375820818501909,0.558768568564038,0
4,B1 LM,SHRIMPLIN,2860.5,35.19,0.744,7.9,4.71,4.6,2,0.833,-0.9816859917748663,0.33416416896249135,0.663122816782008,-1.1905611879355942,0.9765321962226692,0.9637791722625207,1.0856175238549841,0
7,A1 LM,NEWBY,2861.0,55.67,0.924,-0.5,4.65,3.7,2,0.671,-0.3057533822373917,1.046547389139639,-0.9295021297754483,-1.1989739919322948,-0.02791690299301781,0.9637791722625207,0.5203888433441677,0
1,B2 SH,SHANKLE,2861.0,66.19,0.7,3.0,8.185,3.3,1,0.794,0.04145418867736553,0.160026048474744,-0.26590840204317484,-0.7033196231266897,-0.4743387248666571,-1.0375820818501909,0.9495439526208989,0
1,A1 SH,NOLAN,2861.0,65.813,0.453,3.145,14.97,2.512,1,0.659,0.02901148390218854,-0.8175220369905637,-0.23841666189426639,0.24802829550019304,-1.3537897139577255,-1.0375820818501909,0.4785200521952183,0
7,B1 LM,SHRIMPLIN,2861.0,27.85,0.803,7.8,4.24,4.8,2,0.778,-1.2239391828883945,0.5676675577983343,0.6441629959896573,-1.2564614859097483,1.1997431071594888,0.9637791722625207,0.893718897755633,0
1,B2 SH,SHANKLE,2861.5,67.14,0.727,3.8,8.49,3.3,1,0.765,0.07280848452993402,0.2668835315013162,-0.11422983570436952,-0.6605545361434622,-0.4743387248666571,-1.0375820818501909,0.8483610406776044,0
1,A1 SH,NOLAN,2861.5,64.5,0.441,3.31,15.245,2.666,1,0.636,-0.014323453418256063,-0.8650142516690402,-0.20713295758688777,0.2865869804850702,-1.1819173125363747,-1.0375820818501909,0.3982715358263986,0
7,B1 LM,SHRIMPLIN,2861.5,23.48,0.913,6.0,4.22,4.7,2,0.722,-1.3681689438102091,1.003012859017702,0.30288622172734525,-1.2592657539086487,1.0881376516910795,0.9637791722625207,0.6983312057272023,0
7,A1 LM,NEWBY,2861.5,49.35,0.919,-1.2,4.1,3.6,2,0.659,-0.5143419609618467,1.0267589663569405,-1.0622208753219031,-1.2760913619020497,-0.13952235846142763,0.9637791722625207,0.4785200521952183,0
1,B2 SH,SHANKLE,2862.0,66.86,0.746,6.2,9.41,3.2,1,0.735,0.06356721838391381,0.34207953807557073,0.34080586331204665,-0.5315582081940544,-0.5859441803350665,-1.0375820818501909,0.7436890628052308,0
7,B1 LM,SHRIMPLIN,2862.0,20.42,1.031,5.0,3.785,4.6,2,0.667,-1.4691627809774295,1.4700196366893874,0.11328801380383856,-1.3202585828847273,0.9765321962226692,0.9637791722625207,0.5064325796278513,0
7,A1 LM,NEWBY,2862.0,46.82,0.918,-1.0,4.8,3.6,2,0.646,-0.5978434014955288,1.0228012818004006,-1.0243012337372017,-1.1779419819405434,-0.13952235846142763,0.9637791722625207,0.4331621951171898,0
1,A1 SH,NOLAN,2862.0,65.313,0.426,2.439,14.602,2.807,1,0.614,0.012509222927152544,-0.924379520017136,-0.37227299668826214,0.19642976432042986,-1.024553620325917,-1.0375820818501909,0.32151208538665804,0
1,B2 SH,SHANKLE,2862.5,67.83,0.747,8.8,10.57,3.1,1,0.706,0.09558160467548361,0.34603722263211045,0.8337612039131642,-0.36891066425784447,-0.6975496358034763,-1.0375820818501909,0.6425061508619364,0
7,A1 LM,NEWBY,2862.5,48.11,0.91,-0.1,6.65,3.8,2,0.634,-0.555267568179936,0.991139805348083,-0.8536628466060456,-0.9185471920422779,0.08368855247539152,0.9637791722625207,0.39129340396824036,0
7,B1 LM,SHRIMPLIN,2862.5,20.55,1.147,4.1,3.145,5.1,2,0.611,-1.4648721931239201,1.9291110452479938,-0.05735037332731755,-1.4099951588495327,1.534559473564718,0.9637791722625207,0.31104488759942067,0
1,A1 SH,NOLAN,2862.5,67.063,0.415,2.877,14.017,2.941,1,0.591,0.07026713633977853,-0.9679140501390727,-0.2892289816177662,0.11440492535259977,-0.875002309998248,-1.0375820818501909,0.24126356901783833,0
1,A1 SH,NOLAN,2863.0,70.25,0.401,2.333,13.585,2.981,1,0.568,0.17545254779465788,-1.0233216339306286,-0.3923704067281538,0.05383273657635628,-0.8303601278108841,-1.0375820818501909,0.1610150526490186,0
4,A1 LM,NEWBY,2863.0,51.66,0.886,1.5,8.65,3.7,2,0.622,-0.43810151525718055,0.8961553759911299,-0.550305713928435,-0.6381203921522608,-0.02791690299301781,0.9637791722625207,0.34942461281929094,0
1,B2 SH,SHANKLE,2863.0,66.01,0.726,10.4,11.44,3.2,1,0.676,0.03551337472635281,0.2629258469447765,1.1371183365907749,-0.24692500630568717,-0.5859441803350665,-1.0375820818501909,0.5378341729895633,0
7,B1 LM,SHRIMPLIN,2863.0,19.99,1.292,4.7,2.195,5.4,2,0.556,-1.4833547254159607,2.5029753059462516,0.05640855142678657,-1.5431978887972908,1.8693758399699478,0.9637791722625207,0.11914626150006959,0
1,A1 SH,NOLAN,2863.5,72.125,0.383,1.926,13.406,3.078,1,0.545,0.23733602645104288,-1.0945599559483434,-0.469536877353021,0.028734537986199724,-0.7221028360065267,-1.0375820818501909,0.0807665362801993,0
1,B2 SH,SHANKLE,2863.5,63.89,0.698,10.4,11.56,3.2,1,0.647,-0.03445621180779996,0.15211067936166459,1.1371183365907749,-0.230099398312286,-0.5859441803350665,-1.0375820818501909,0.4366512610462689,0
4,A1 LM,NEWBY,2863.5,49.73,0.847,3.2,10.1,3.6,2,0.61,-0.5018002426208195,0.7418056782860812,-0.2279887604584735,-0.43481096223199855,-0.13952235846142763,0.9637791722625207,0.30755582167034157,0
7,B1 LM,SHRIMPLIN,2863.5,21.18,1.405,5.2,1.59,5.9,2,0.5,-1.4440793442953748,2.9501936608352386,0.15120765538853992,-1.628026995764021,2.4274031173119965,0.9637791722625207,-0.07624143052836099,0
1,A1 SH,NOLAN,2864.0,79.563,0.357,2.152,14.205,3.17,1,0.523,0.48282366071567845,-1.1974597544183758,-0.42668768236230853,0.14076504454226146,-0.6194258169755896,-1.0375820818501909,0.004007085840458706,0
1,B2 SH,SHANKLE,2864.0,62.15,0.67,9.0,11.04,3.5,1,0.618,-0.0918840800009253,0.04129551177855308,0.8716808454978654,-0.3030103662836906,-0.25112781392983746,-1.0375820818501909,0.3354683491029745,0
4,A1 LM,NEWBY,2864.0,51.46,0.801,4.1,11.25,3.6,2,0.598,-0.4447024196471948,0.5597521886852549,-0.05735037332731755,-0.2735655522952387,-0.13952235846142763,0.9637791722625207,0.26568703052139214,0
7,B1 LM,SHRIMPLIN,2864.0,18.63,1.452,4.7,1.755,6.1,2,0.444,-1.5282408752680585,3.1362048349926046,0.05640855142678657,-1.6048917847730948,2.6506140282488153,0.9637791722625207,-0.2716291225567914,0
1,B2 SH,SHANKLE,2864.5,63.38,0.637,9.2,10.57,3.5,1,0.588,-0.05128851800233661,-0.08930807858725741,0.9096004870825666,-0.36891066425784447,-0.25112781392983746,-1.0375820818501909,0.23079637123060096,0
3,A1 LM,NEWBY,2864.5,54.67,0.757,5.0,12.1,3.6,2,0.585,-0.3387579041874637,0.3856140681975076,0.11328801380383856,-0.15438416234198152,-0.13952235846142763,0.9637791722625207,0.2203291734433636,0
5,B1 LM,SHRIMPLIN,2864.5,29.41,1.465,4.2,2.36,6.0,2,0.389,-1.1724521286462823,3.187654734227621,-0.03839055253496678,-1.5200626778063644,2.5390085727804057,0.9637791722625207,-0.46352774865614266,0
1,A1 SH,NOLAN,2864.5,80.563,0.332,3.078,16.844,3.107,1,0.5,0.5158281826657504,-1.2964018683318683,-0.25111974182514135,0.5107882069971391,-0.6897372539206875,-1.0375820818501909,-0.07624143052836099,0
3,A1 LM,NEWBY,2865.0,56.96,0.721,5.2,12.4,3.6,2,0.573,-0.26317754892179884,0.24313742416207795,0.15120765538853992,-0.11232014235847887,-0.13952235846142763,0.9637791722625207,0.1784603822944142,0
5,B1 LM,SHRIMPLIN,2865.0,43.09,1.48,3.1,3.11,5.8,2,0.333,-0.7209502683692973,3.2470200025757165,-0.24694858125082417,-1.414902627847608,2.315797661843586,0.9637791722625207,-0.6589154406845731,0
